../00_data/pics/20170708/2017070811/20170708110002.jpg,470,208,800,585,0.8781821859828208
../00_data/pics/20170708/2017070811/20170708110003.jpg,463,239,800,557,0.8291179496038508
../00_data/pics/20170708/2017070811/20170708110004.jpg,449,236,800,564,0.9310410334346505
../00_data/pics/20170708/2017070811/20170708110005.jpg,451,253,800,544,0.882495164410058
../00_data/pics/20170708/2017070811/20170708110006.jpg,453,235,800,563,0.8830338211269074
../00_data/pics/20170708/2017070811/20170708110007.jpg,457,227,800,569,0.9486036141750763
../00_data/pics/20170708/2017070811/20170708110008.jpg,457,227,800,569
../00_data/pics/20170708/2017070811/20170708110009.jpg,455,227,800,573,0.9827589078975862
../00_data/pics/20170708/2017070811/20170708110010.jpg,454,231,800,564,0.9598657762716369
../00_data/pics/20170708/2017070811/20170708110011.jpg,455,208,800,487,0.7179466477199328
../00_data/pics/20170708/2017070811/20170708110012.jpg,465,228,800,567,0.7058823529411765
../00_data/pics/20170708/2017070811/20170708110013.jpg,465,230,800,565,0.9882352941176471
../00_data/pics/20170708/2017070811/20170708110014.jpg,474,235,800,554,0.9268707482993197
../00_data/pics/20170708/2017070811/20170708110015.jpg,463,226,800,574,0.8870653261219715
../00_data/pics/20170708/2017070811/20170708110016.jpg,486,247,800,556,0.8278089554263237
../00_data/pics/20170708/2017070811/20170708110017.jpg,466,227,800,565,0.8598599920750231
../00_data/pics/20170708/2017070811/20170708110018.jpg,465,234,800,566,0.9736240841087952
../00_data/pics/20170708/2017070811/20170708110021.jpg
../00_data/pics/20170708/2017070811/20170708110022.jpg,467,223,800,566,0.9624444021391114
../00_data/pics/20170708/2017070811/20170708110023.jpg,467,238,800,550,0.9098837209302325
../00_data/pics/20170708/2017070811/20170708110024.jpg,457,323,800,555,0.7015901678612887
../00_data/pics/20170708/2017070811/20170708110025.jpg,457,323,800,555
../00_data/pics/20170708/2017070811/20170708110026.jpg,457,323,800,555
../00_data/pics/20170708/2017070811/20170708110027.jpg,457,323,800,555
../00_data/pics/20170708/2017070811/20170708110028.jpg,650,399,796,592,0.26964283627951535
../00_data/pics/20170708/2017070811/20170708110029.jpg,650,399,796,592
../00_data/pics/20170708/2017070811/20170708110030.jpg,650,399,796,592
../00_data/pics/20170708/2017070811/20170708110032.jpg,650,399,796,592
../00_data/pics/20170708/2017070811/20170708110033.jpg,650,399,796,592
../00_data/pics/20170708/2017070811/20170708110034.jpg,650,399,796,592
../00_data/pics/20170708/2017070811/20170708110035.jpg,650,399,796,592
../00_data/pics/20170708/2017070811/20170708110036.jpg,402,0,617,115,0.20342333438159846
../00_data/pics/20170708/2017070811/20170708110037.jpg,405,0,628,120,0.9000437126621011
../00_data/pics/20170708/2017070811/20170708110038.jpg,400,0,648,115,0.866017864284762
../00_data/pics/20170708/2017070811/20170708110039.jpg,395,0,672,122,0.8447095981751185
../00_data/pics/20170708/2017070811/20170708110040.jpg,399,0,662,121,0.9419196350236884
../00_data/pics/20170708/2017070811/20170708110041.jpg,412,0,735,117,0.7255401499191613
../00_data/pics/20170708/2017070811/20170708110044.jpg,416,0,626,117,0.6512345679012346
../00_data/pics/20170708/2017070811/20170708110046.jpg,767,220,799,450,0.782851817334576
../00_data/pics/20170708/2017070811/20170708110048.jpg,767,220,799,450
../00_data/pics/20170708/2017070811/20170708110049.jpg,767,220,799,450
../00_data/pics/20170708/2017070811/20170708110050.jpg,767,220,799,450
../00_data/pics/20170708/2017070811/20170708110052.jpg,767,220,799,450
../00_data/pics/20170708/2017070811/20170708110053.jpg,767,220,799,450
../00_data/pics/20170708/2017070811/20170708110054.jpg,767,220,799,450
../00_data/pics/20170708/2017070811/20170708110055.jpg,767,220,799,450
../00_data/pics/20170708/2017070811/20170708110056.jpg,767,220,799,450
../00_data/pics/20170708/2017070811/20170708110057.jpg,767,220,799,450
../00_data/pics/20170708/2017070811/20170708110058.jpg,767,220,799,450
../00_data/pics/20170708/2017070811/20170708110059.jpg,767,220,799,450
../00_data/pics/20170708/2017070811/20170708110100.jpg,767,220,799,450
../00_data/pics/20170708/2017070811/20170708110102.jpg,767,220,799,450
../00_data/pics/20170708/2017070811/20170708110103.jpg,767,220,799,450
../00_data/pics/20170708/2017070811/20170708110104.jpg,767,220,799,450
../00_data/pics/20170708/2017070811/20170708110105.jpg,767,220,799,450
../00_data/pics/20170708/2017070811/20170708110106.jpg,767,220,799,450
../00_data/pics/20170708/2017070811/20170708110107.jpg,767,220,799,450
../00_data/pics/20170708/2017070811/20170708110109.jpg,767,220,799,450
../00_data/pics/20170708/2017070811/20170708110110.jpg,767,220,799,450
../00_data/pics/20170708/2017070811/20170708110111.jpg,767,220,799,450
../00_data/pics/20170708/2017070811/20170708110112.jpg,767,220,799,450
../00_data/pics/20170708/2017070811/20170708110113.jpg,767,220,799,450
../00_data/pics/20170708/2017070811/20170708110114.jpg,767,220,799,450
../00_data/pics/20170708/2017070811/20170708110115.jpg,767,220,799,450
../00_data/pics/20170708/2017070811/20170708110116.jpg,767,220,799,450
../00_data/pics/20170708/2017070811/20170708110117.jpg,767,220,799,450
../00_data/pics/20170708/2017070811/20170708110119.jpg,767,220,799,450
../00_data/pics/20170708/2017070811/20170708110120.jpg,767,220,799,450
../00_data/pics/20170708/2017070811/20170708110121.jpg,767,220,799,450
../00_data/pics/20170708/2017070811/20170708110122.jpg,767,220,799,450
../00_data/pics/20170708/2017070811/20170708110124.jpg,767,220,799,450
../00_data/pics/20170708/2017070811/20170708110126.jpg,767,220,799,450
../00_data/pics/20170708/2017070811/20170708110127.jpg,767,220,799,450
../00_data/pics/20170708/2017070811/20170708110128.jpg,767,220,799,450
../00_data/pics/20170708/2017070811/20170708110129.jpg,767,220,799,450
../00_data/pics/20170708/2017070811/20170708110130.jpg,767,220,799,450
../00_data/pics/20170708/2017070811/20170708110131.jpg,767,220,799,450
../00_data/pics/20170708/2017070811/20170708110132.jpg,767,220,799,450
../00_data/pics/20170708/2017070811/20170708110133.jpg,666,196,800,422,0.21220184358072794
../00_data/pics/20170708/2017070811/20170708110134.jpg,666,196,800,422
../00_data/pics/20170708/2017070811/20170708110135.jpg,666,196,800,422
../00_data/pics/20170708/2017070811/20170708110136.jpg,666,196,800,422
../00_data/pics/20170708/2017070811/20170708110137.jpg,666,196,800,422
../00_data/pics/20170708/2017070811/20170708110138.jpg,749,236,799,525,0.2656693966237673
../00_data/pics/20170708/2017070811/20170708110139.jpg,749,236,799,525
../00_data/pics/20170708/2017070811/20170708110141.jpg,747,243,799,519,0.9206856100104275
../00_data/pics/20170708/2017070811/20170708110142.jpg,747,243,799,519
../00_data/pics/20170708/2017070811/20170708110143.jpg,747,243,799,519
../00_data/pics/20170708/2017070811/20170708110144.jpg,746,227,800,530,0.8780502392344498
../00_data/pics/20170708/2017070811/20170708110146.jpg,746,227,800,530
../00_data/pics/20170708/2017070811/20170708110147.jpg,746,227,800,530
../00_data/pics/20170708/2017070811/20170708110148.jpg,746,227,800,530
../00_data/pics/20170708/2017070811/20170708110149.jpg,746,227,800,530
../00_data/pics/20170708/2017070811/20170708110150.jpg,746,227,800,530
../00_data/pics/20170708/2017070811/20170708110151.jpg,746,227,800,530
../00_data/pics/20170708/2017070811/20170708110152.jpg,746,227,800,530
../00_data/pics/20170708/2017070811/20170708110154.jpg,746,227,800,530
../00_data/pics/20170708/2017070811/20170708110155.jpg,746,227,800,530
../00_data/pics/20170708/2017070811/20170708110157.jpg,746,227,800,530
../00_data/pics/20170708/2017070811/20170708110158.jpg,746,227,800,530
../00_data/pics/20170708/2017070811/20170708110159.jpg,746,227,800,530
../00_data/pics/20170708/2017070811/20170708110201.jpg,746,227,800,530
../00_data/pics/20170708/2017070811/20170708110203.jpg,746,227,800,530
../00_data/pics/20170708/2017070811/20170708110204.jpg,746,227,800,530
../00_data/pics/20170708/2017070811/20170708110205.jpg,746,227,800,530
../00_data/pics/20170708/2017070811/20170708110206.jpg,746,227,800,530
../00_data/pics/20170708/2017070811/20170708110207.jpg,746,227,800,530
../00_data/pics/20170708/2017070811/20170708110208.jpg,638,106,800,505,0.23049192639879834
../00_data/pics/20170708/2017070811/20170708110209.jpg,638,106,800,505
../00_data/pics/20170708/2017070811/20170708110211.jpg,638,106,800,505
../00_data/pics/20170708/2017070811/20170708110212.jpg,503,149,800,443,0.4578433706260414
../00_data/pics/20170708/2017070811/20170708110214.jpg,503,149,800,443
../00_data/pics/20170708/2017070811/20170708110216.jpg,503,149,800,443
../00_data/pics/20170708/2017070811/20170708110217.jpg,503,149,800,443
../00_data/pics/20170708/2017070811/20170708110218.jpg,503,149,800,443
../00_data/pics/20170708/2017070811/20170708110219.jpg,503,149,800,443
../00_data/pics/20170708/2017070811/20170708110220.jpg,503,149,800,443
../00_data/pics/20170708/2017070811/20170708110221.jpg,503,149,800,443
../00_data/pics/20170708/2017070811/20170708110222.jpg,503,149,800,443
../00_data/pics/20170708/2017070811/20170708110224.jpg,503,149,800,443
../00_data/pics/20170708/2017070811/20170708110225.jpg,503,149,800,443
../00_data/pics/20170708/2017070811/20170708110226.jpg,503,149,800,443
../00_data/pics/20170708/2017070811/20170708110227.jpg,503,149,800,443
../00_data/pics/20170708/2017070811/20170708110228.jpg,615,269,800,600,0.2779390668761527
../00_data/pics/20170708/2017070811/20170708110229.jpg,602,204,800,591,0.7615800015211824
../00_data/pics/20170708/2017070811/20170708110230.jpg,602,204,800,591
../00_data/pics/20170708/2017070811/20170708110231.jpg,602,204,800,591
../00_data/pics/20170708/2017070811/20170708110235.jpg,602,204,800,591
../00_data/pics/20170708/2017070811/20170708110236.jpg,602,204,800,591
../00_data/pics/20170708/2017070811/20170708110237.jpg,602,204,800,591
../00_data/pics/20170708/2017070811/20170708110238.jpg,602,204,800,591
../00_data/pics/20170708/2017070811/20170708110239.jpg,607,395,794,595,0.47503976194140884
../00_data/pics/20170708/2017070811/20170708110240.jpg,607,395,794,595
../00_data/pics/20170708/2017070811/20170708110242.jpg,607,395,794,595
../00_data/pics/20170708/2017070811/20170708110243.jpg,607,395,794,595
../00_data/pics/20170708/2017070811/20170708110244.jpg,622,175,797,594,0.44872127405716655
../00_data/pics/20170708/2017070811/20170708110245.jpg,622,175,797,594
../00_data/pics/20170708/2017070811/20170708110246.jpg,622,175,797,594
../00_data/pics/20170708/2017070811/20170708110247.jpg,622,175,797,594
../00_data/pics/20170708/2017070811/20170708110248.jpg,622,175,797,594
../00_data/pics/20170708/2017070811/20170708110249.jpg,622,175,797,594
